"tgl","temp.mei","rh.mei","temp.vai","rh.vai"
2020-11-04 22:57:40,24.78,85.99,28.19,95.81
2020-11-04 22:58:15,26.47,84.77,27.08,95.25
2020-11-04 22:58:50,25.42,86.55,28.37,95.72
2020-11-04 22:59:25,24.98,84.47,28.27,91.54
2020-11-04 23:00:00,24.81,86.71,30.35,94.57
2020-11-04 23:00:35,24.63,85.45,27.46,95.6
2020-11-04 23:01:10,24.87,86.48,28.76,93.15
2020-11-04 23:01:46,26.78,85.45,30.61,92.36
2020-11-04 23:02:21,26.71,85.94,29.35,94.85
2020-11-04 23:02:56,26.96,84.96,27.05,92.01
2020-11-04 23:03:31,26.5,86.45,30.31,93.13
2020-11-04 23:04:06,25.48,84.82,28.81,94.39
2020-11-04 23:04:41,25.51,84.84,29.91,93.99
2020-11-04 23:05:16,26.84,84.73,28.85,91.82
2020-11-04 23:05:51,26.5,86.5,27.11,93.2
2020-11-04 23:06:27,27.01,84.54,28.4,91.63
2020-11-04 23:07:02,26.34,86.66,28.8,93.36
2020-11-04 23:07:37,24.73,86.55,27.17,94.2
2020-11-04 23:08:12,26.42,84.8,28.9,93.66
2020-11-04 23:08:47,27.04,84.47,28.11,91.56
2020-11-04 23:09:22,26.44,86.8,27.17,94.85
2020-11-04 23:09:57,24.94,84.63,27.1,95.32
2020-11-04 23:10:33,25.01,86.5,28.91,93.17
2020-11-04 23:11:08,26.7,85.57,30.21,94.57
2020-11-04 23:11:43,25.25,84.49,30.4,94.67
2020-11-04 23:12:18,25.56,85.73,29.45,95.2
2020-11-04 23:12:53,25.1,86.97,28.28,95.81
2020-11-04 23:13:28,26.7,85.64,30.33,92.5
2020-11-04 23:14:03,26.66,85.8,28.43,95.6
2020-11-04 23:14:39,25.38,86.73,28.88,94.92
2020-11-04 23:15:14,26.85,84.49,30,94.13
2020-11-04 23:15:49,26.15,85.4,30.35,94.85
2020-11-04 23:16:24,25.57,85.24,30.7,92.19
2020-11-04 23:16:59,24.83,85.1,28.88,92.1
2020-11-04 23:17:34,25.94,84.87,27.58,95.48
2020-11-04 23:18:09,25.62,85.29,27.02,94.29
2020-11-04 23:18:44,26.59,84.75,28.83,93.62
2020-11-04 23:19:20,25.99,85.31,27.13,94.46
2020-11-04 23:19:55,26.3,86.08,29.66,92.82
2020-11-04 23:20:30,24.75,86.57,28.75,93.71
2020-11-04 23:21:05,25.47,86.43,29.14,95.32
2020-11-04 23:21:40,26.92,84.91,29.94,93.83
2020-11-04 23:22:15,25.2,84.61,28.89,95.74
2020-11-04 23:22:50,26.4,87.06,28.24,95.83
2020-11-04 23:23:26,26.92,85.03,29.13,92.05
2020-11-04 23:24:01,26.29,86.57,27.38,95.74
2020-11-04 23:24:36,26.2,85.71,30.09,93.78
2020-11-04 23:25:11,24.69,85.71,29.31,92.54
2020-11-04 23:25:46,26.13,84.52,27.39,91.61
2020-11-04 23:26:21,25.54,85.43,30.42,92.33
2020-11-04 23:26:56,25.95,84.7,28.04,91.8
2020-11-04 23:27:31,24.97,84.77,28.82,95.2
2020-11-04 23:28:07,26.65,84.8,27.7,91.89
2020-11-04 23:28:42,25.31,86.48,30.31,94.48
2020-11-04 23:29:17,25.33,84.49,28.66,91.56
2020-11-04 23:29:52,26.15,85.33,27.19,92.29
2020-11-04 23:30:27,26.81,84.94,27.06,95.69
2020-11-04 23:31:02,26.42,86.66,28.88,93.36
2020-11-04 23:31:37,24.67,86.31,29.84,93.97
2020-11-04 23:32:13,25.93,84.87,28.74,94.9
2020-11-04 23:32:48,26.19,85.78,30.52,92.59
2020-11-04 23:33:23,24.88,84.42,27.62,91.52
2020-11-04 23:33:58,26.6,84.59,27.51,95.48
2020-11-04 23:34:33,24.81,84.7,27.2,91.8
2020-11-04 23:35:08,25.97,85.1,29.37,92.1
2020-11-04 23:35:43,26.19,85.5,27.76,95.55
2020-11-04 23:36:18,26.14,85.54,29.18,95.58
2020-11-04 23:36:54,25.65,85.61,29.56,92.47
2020-11-04 23:37:29,26.61,86.41,29.08,95.37
2020-11-04 23:38:04,26.83,84.54,29.8,93.83
2020-11-04 23:38:39,24.81,86.41,29.67,94.64
2020-11-04 23:39:14,24.91,84.4,27.13,91.52
2020-11-04 23:39:49,25.54,86.01,27.11,92.78
2020-11-04 23:40:24,26.91,85.22,29.8,94.22
2020-11-04 23:41:00,27,84.61,28.78,91.7
2020-11-04 23:41:35,25.25,86.9,27.18,93.55
2020-11-04 23:42:10,26.6,86.17,30.24,92.89
2020-11-04 23:42:45,25.56,86.08,28.91,92.82
2020-11-04 23:43:20,25.51,86.01,28.14,95.74
2020-11-04 23:43:55,24.79,86.38,29.52,93.06
2020-11-04 23:44:30,26.24,86.15,30.31,92.87
2020-11-04 23:45:06,24.84,86.64,29.84,93.31
2020-11-04 23:45:41,24.79,85.29,28.9,92.24
2020-11-04 23:46:16,26.31,86.55,30.1,93.85
2020-11-04 23:46:51,25.18,84.63,27.35,91.73
2020-11-04 23:47:26,26.15,86.03,30.51,92.78
2020-11-04 23:48:01,26.94,84.66,29.76,93.8
2020-11-04 23:48:36,25.43,86.62,28.22,95.74
2020-11-04 23:49:11,25.29,84.73,28.11,95.83
2020-11-04 23:49:47,25.98,85.24,29.61,94.83
2020-11-04 23:50:22,25.37,86.5,29.23,95.44
2020-11-04 23:50:57,25.86,84.87,28.79,95.51
2020-11-04 23:51:32,26.09,85.33,29.61,94.13
2020-11-04 23:52:07,26.58,86.55,29.62,93.24
2020-11-04 23:52:42,25.15,84.33,28.64,95.76
2020-11-04 23:53:17,25.67,85.26,29.36,95.16
2020-11-04 23:53:53,24.83,86.55,29.62,93.22
2020-11-04 23:54:28,25.27,86.92,28.66,95.9
2020-11-04 23:55:03,26.16,84.77,30.14,94.43
2020-11-04 23:55:38,26.45,84.59,27.1,95.86
2020-11-04 23:56:13,25.63,86.13,28.78,95.13
2020-11-04 23:56:48,24.94,84.66,27.19,91.75
2020-11-04 23:57:23,25.53,86.15,29.66,92.87
2020-11-04 23:57:58,25.51,85.31,27.08,92.26
2020-11-04 23:58:34,26.08,84.73,27.35,95.74
2020-11-04 23:59:09,26.97,84.52,29.79,93.99
2020-11-04 23:59:44,26.88,85.26,27.16,92.24
2020-11-05 00:00:19,25.59,85.54,29.32,92.43
2020-11-05 00:00:54,26.29,84.49,27.44,91.59
2020-11-05 00:01:29,25.11,86.66,29.48,94.85
2020-11-05 00:02:04,27.01,84.63,27.61,95.83
2020-11-05 00:02:40,26.68,85.61,30.26,94.48
2020-11-05 00:03:15,26.74,84.7,28.82,91.8
2020-11-05 00:03:50,26.83,84.45,27.87,91.54
2020-11-05 00:04:25,25.28,84.45,27.02,94.69
2020-11-05 00:05:00,24.76,86.45,29.75,94.46
2020-11-05 00:05:35,25.04,84.63,27.21,91.73
2020-11-05 00:06:10,25.51,85.29,28.87,94.39
2020-11-05 00:06:46,26.48,86.59,29.65,93.29
2020-11-05 00:07:21,25.04,86.69,28.23,95.74
2020-11-05 00:07:56,25.38,86.41,28.21,95.72
2020-11-05 00:08:31,26.19,84.66,28.19,91.75
2020-11-05 00:09:06,25.65,85.12,29.56,94.97
2020-11-05 00:09:41,26.61,86.1,27.68,95.55
2020-11-05 00:10:16,26.24,86.24,27.08,95.48
2020-11-05 00:10:51,25.46,84.87,29.68,94.29
2020-11-05 00:11:27,24.73,84.82,28.11,91.89
2020-11-05 00:12:02,24.8,84.96,29.75,93.8
2020-11-05 00:12:37,26.18,85.5,27.85,95.83
2020-11-05 00:13:12,26.76,84.63,28.67,91.73
2020-11-05 00:13:47,24.94,86.76,29.73,93.43
2020-11-05 00:14:22,25.28,84.35,27.64,95.51
2020-11-05 00:14:57,24.62,85.5,30.51,92.38
2020-11-05 00:15:33,26.71,84.54,28.1,91.63
2020-11-05 00:16:08,25.62,85.29,29.29,92.24
2020-11-05 00:16:43,26.76,85.8,30.37,92.61
2020-11-05 00:17:18,26.74,85.31,29.26,92.26
2020-11-05 00:17:53,25.23,84.47,27.06,93.66
2020-11-05 00:18:28,24.68,85.08,29.09,92.08
2020-11-05 00:19:03,25.3,86.92,30.05,93.55
2020-11-05 00:19:38,26.55,84.49,27.02,94.48
2020-11-05 00:20:14,26.16,85.64,30.32,94.25
2020-11-05 00:20:49,25.48,86.29,28.81,92.99
2020-11-05 00:21:24,25.66,86.08,29.9,93.73
2020-11-05 00:21:59,26.86,85.12,29.32,92.12
2020-11-05 00:22:34,26.09,84.45,27.13,91.54
2020-11-05 00:23:09,24.93,86.87,28.91,94.53
2020-11-05 00:23:44,25.58,85.24,30.71,92.19
2020-11-05 00:24:20,26.17,85.8,29.47,92.61
2020-11-05 00:24:55,26.93,84.89,27.05,91.94
2020-11-05 00:25:30,26.5,86.31,28.49,95.9
2020-11-05 00:26:05,25.56,85.87,29.5,92.66
2020-11-05 00:26:40,24.81,85.1,28.87,92.1
2020-11-05 00:27:15,24.71,84.77,27.2,93.66
2020-11-05 00:27:50,26.26,84.56,28.79,93.85
2020-11-05 00:28:25,24.75,84.63,28.86,91.7
2020-11-05 00:29:01,26.98,84.96,29.41,94.6
2020-11-05 00:29:36,25.08,86.52,30.68,95.53
2020-11-05 00:30:11,26.52,86.66,27.06,95.55
2020-11-05 00:30:46,26.76,85.5,29.27,92.4
2020-11-05 00:31:21,25.07,84.31,28.3,95.58
2020-11-05 00:31:56,26,84.61,29.54,95.04
2020-11-05 00:32:31,26.46,84.63,28.37,91.73
2020-11-05 00:33:07,24.65,85.33,29.48,92.26
2020-11-05 00:33:42,24.6,85.36,27.29,95.69
2020-11-05 00:34:17,24.72,86.03,30,93.87
2020-11-05 00:34:52,25.61,86.45,30.41,95.11
2020-11-05 00:35:27,26.55,84.75,27.07,94.69
2020-11-05 00:36:02,25.54,84.94,29.24,91.96
2020-11-05 00:36:37,25.46,86.52,30.47,94.69
2020-11-05 00:37:13,25.96,84.54,27.35,91.63
2020-11-05 00:37:48,24.93,84.8,28.24,95.62
2020-11-05 00:38:23,24.85,86.5,28.75,93.17
2020-11-05 00:38:58,26.71,85.75,28.87,92.59
2020-11-05 00:39:33,25.36,86.66,27.09,93.36
2020-11-05 00:40:08,25.34,86.83,27.18,95.88
2020-11-05 00:40:43,26.33,84.66,28.33,91.75
2020-11-05 00:41:18,25.6,84.77,27.3,91.87
2020-11-05 00:41:54,24.64,85.22,30.68,92.17
2020-11-05 00:42:29,26.42,86.55,28.79,93.24
2020-11-05 00:43:04,26.91,84.89,29.87,93.71
2020-11-05 00:43:39,26.09,85.4,30.13,93.66
2020-11-05 00:44:14,26.17,86.03,27.03,92.8
2020-11-05 00:44:49,26.02,84.56,27.53,91.66
2020-11-05 00:45:24,26.69,84.77,29.68,94.41
2020-11-05 00:46:00,24.63,86.1,30.51,94.83
2020-11-05 00:46:35,24.89,84.52,28.82,93.71
2020-11-05 00:47:10,26.79,85.45,30.62,92.36
2020-11-05 00:47:45,25.08,84.59,28.89,91.66
2020-11-05 00:48:20,26.56,85.99,28.56,95.86
2020-11-05 00:48:55,26.76,85.52,27.14,92.43
2020-11-05 00:49:30,25.06,84.56,27.18,93.64
2020-11-05 00:50:05,24.65,86.01,29.85,94.08
2020-11-05 00:50:41,25.18,84.38,30.77,95.46
2020-11-05 00:51:16,26.23,85.66,28.91,92.52
2020-11-05 00:51:51,24.9,84.42,27.12,94.06
2020-11-05 00:52:26,26.66,85.96,29.24,95.58
2020-11-05 00:53:01,24.96,86.57,28.74,93.66
2020-11-05 00:53:36,25.51,84.68,27.89,95.62
2020-11-05 00:54:11,25.22,84.49,29.3,94.88
2020-11-05 00:54:47,24.78,86.48,27.78,95.53
2020-11-05 00:55:22,25.69,86.1,29.98,93.71
2020-11-05 00:55:57,24.96,86.43,27.6,95.65
2020-11-05 00:56:32,25.32,84.68,28.63,95.58
2020-11-05 00:57:07,26.04,84.66,27.14,95.9
2020-11-05 00:57:42,26.7,85.5,29.7,94.46
2020-11-05 00:58:17,26.33,86.55,29.48,94.67
2020-11-05 00:58:52,24.92,84.75,27.34,95.51
2020-11-05 00:59:28,26.18,84.7,28.26,91.8
2020-11-05 01:00:03,24.98,86.85,28.13,95.58
2020-11-05 01:00:38,25.32,86.57,30.26,93.24
2020-11-05 01:01:13,24.78,85.29,29.5,94.64
2020-11-05 01:01:48,26.91,84.82,28.88,91.89
2020-11-05 01:02:23,24.86,85.01,30.13,93.78
2020-11-05 01:02:58,25.71,85.26,30.58,92.22
2020-11-05 01:03:34,26.06,84.59,30.15,94.25
2020-11-05 01:04:09,26.52,86.2,27.09,94.57
2020-11-05 01:04:44,24.78,86.66,29.69,93.97
2020-11-05 01:05:19,25.16,86.97,29.82,93.57
2020-11-05 01:05:54,24.67,86.24,29.5,92.94
2020-11-05 01:06:29,26.35,86.57,28.77,93.27
2020-11-05 01:07:04,26.2,85.68,28.74,94.57
2020-11-05 01:07:40,26.89,84.98,30.6,92.01
2020-11-05 01:08:15,25.06,86.62,27.68,95.65
2020-11-05 01:08:50,25.08,84.68,27.07,95.11
2020-11-05 01:09:25,26.76,84.61,28.54,91.7
2020-11-05 01:10:00,25.41,86.38,29.48,94.95
2020-11-05 01:10:35,25.67,85.24,27.05,92.22
2020-11-05 01:11:10,25.91,84.73,30.6,95.32
2020-11-05 01:11:45,26.17,84.54,27.56,91.63
2020-11-05 01:12:21,24.97,84.56,27.18,95.9
2020-11-05 01:12:56,24.8,86.08,28.82,92.82
2020-11-05 01:13:31,24.79,85.12,27.11,92.12
2020-11-05 01:14:06,25.29,86.9,27.75,95.81
2020-11-05 01:14:41,25.64,85.66,27.19,94.32
2020-11-05 01:15:16,24.73,86.03,30.19,92.78
2020-11-05 01:15:51,25.61,85.33,30.63,92.26
2020-11-05 01:16:27,26.89,84.68,30.62,91.77
2020-11-05 01:17:02,25.11,86.59,27.13,94.18
2020-11-05 01:17:37,26.35,86.71,27.09,94.69
2020-11-05 01:18:12,26.73,85.87,27.02,92.68
2020-11-05 01:18:47,25.03,84.42,30.06,93.9
2020-11-05 01:19:22,25.44,84.54,27.11,91.63
2020-11-05 01:19:57,24.64,85.19,27.18,92.17
2020-11-05 01:20:32,26.72,85.31,28.3,95.53
2020-11-05 01:21:08,26.73,84.68,28.83,91.77
2020-11-05 01:21:43,26.65,84.68,28.75,91.77
2020-11-05 01:22:18,25.12,84.38,27.1,95.27
2020-11-05 01:22:53,24.96,86.48,28.85,93.15
2020-11-05 01:23:28,24.89,86.38,27.18,94.69
2020-11-05 01:24:03,26.01,84.87,28.35,91.91
2020-11-05 01:24:38,25.15,84.38,29.86,93.83
2020-11-05 01:25:14,26.63,85.68,30.06,94.01
2020-11-05 01:25:49,24.69,84.94,30.2,94.48
2020-11-05 01:26:24,25.64,85.38,29.56,94.46
2020-11-05 01:26:59,26.77,85.43,28.87,95.51
2020-11-05 01:27:34,25.5,86.2,28.81,93.85
2020-11-05 01:28:09,26.79,84.45,27.83,91.54
2020-11-05 01:28:44,26.63,85.82,30.07,93.99
2020-11-05 01:29:19,26.51,86.43,28.91,95.6
2020-11-05 01:29:55,26.1,84.59,29.9,94.2
2020-11-05 01:30:30,26.45,86.83,29.75,93.5
2020-11-05 01:31:05,26.06,85.64,29.39,92.5
2020-11-05 01:31:40,25.91,84.73,27.93,91.82
2020-11-05 01:32:15,26.06,85.03,28.81,92.05
2020-11-05 01:32:50,26.02,84.84,27.51,91.91
2020-11-05 01:33:25,25.12,86.94,29.36,95.39
2020-11-05 01:34:01,25.41,86.78,30.02,93.45
2020-11-05 01:34:36,25.2,86.59,30.18,93.27
2020-11-05 01:35:11,25.53,84.84,30.68,95.48
2020-11-05 01:35:46,25.31,84.47,28.6,91.54
2020-11-05 01:36:21,25.24,84.68,29.16,95.37
2020-11-05 01:36:56,26.47,86.62,28.37,95.79
2020-11-05 01:37:31,26.58,84.73,29.88,94.13
2020-11-05 01:38:07,24.57,85.68,29.48,92.52
2020-11-05 01:38:42,24.7,85.22,28.24,95.53
2020-11-05 01:39:17,26.26,86.45,30.1,93.13
2020-11-05 01:39:52,26.45,86.87,28.1,95.76
2020-11-05 01:40:27,25.25,86.52,30.02,94.25
2020-11-05 01:41:02,26.09,85.12,30.13,94.34
2020-11-05 01:41:37,25.25,84.63,27.05,93.85
2020-11-05 01:42:12,26.31,86.13,27.16,92.87
2020-11-05 01:42:48,26.57,84.45,27.61,91.54
2020-11-05 01:43:23,24.88,86.38,29.61,93.06
2020-11-05 01:43:58,25.16,86.71,28.87,94.43
2020-11-05 01:44:33,26.82,85.03,28.85,92.05
2020-11-05 01:45:08,25.11,86.87,28.89,93.52
2020-11-05 01:45:43,25.4,84.56,27.19,91.66
2020-11-05 01:46:18,26.34,86.2,29.54,92.92
2020-11-05 01:46:54,26.46,86.8,29.98,93.48
2020-11-05 01:47:29,25.2,86.87,27.57,95.65
2020-11-05 01:48:04,24.6,85.33,27.72,95.58
2020-11-05 01:48:39,24.78,85.17,29.3,92.15
2020-11-05 01:49:14,24.95,84.49,28.28,91.56
2020-11-05 01:49:49,26.18,85.5,27.45,95.58
2020-11-05 01:50:24,26.77,85.66,27.39,95.88
2020-11-05 01:50:59,24.79,86.22,30.19,92.92
2020-11-05 01:51:35,26.52,86.17,29.12,95.44
2020-11-05 01:52:10,25.69,85.61,30.35,92.47
2020-11-05 01:52:45,26.4,84.68,28.21,95.48
2020-11-05 01:53:20,25.37,86.62,27.1,93.31
2020-11-05 01:53:55,24.85,86.66,29.83,93.34
2020-11-05 01:54:30,25.22,84.45,28.47,91.52
2020-11-05 01:55:05,25.43,86.52,30.16,94.22
2020-11-05 01:55:41,26.08,85.08,29.27,95.13
2020-11-05 01:56:16,26.96,84.49,28.11,91.59
2020-11-05 01:56:51,25.59,84.87,28.17,91.91
2020-11-05 01:57:26,26.9,84.61,28.68,91.7
2020-11-05 01:58:01,24.7,85.08,27.17,94.36
2020-11-05 01:58:36,24.85,84.45,28.14,91.52
2020-11-05 01:59:11,26.77,85.15,28.13,95.9
2020-11-05 01:59:46,25.43,84.89,27.11,93.99
2020-11-05 02:00:22,26.32,84.56,29.96,93.83
2020-11-05 02:00:57,25.11,86.9,30.59,95.04
2020-11-05 02:01:32,26.63,85.85,27.18,92.66
2020-11-05 02:02:07,25.95,84.52,28.82,95.88
2020-11-05 02:02:42,26.36,86.2,29.57,92.92
2020-11-05 02:03:17,26.22,85.94,27.06,92.73
2020-11-05 02:03:52,24.96,84.56,27.06,94.97
2020-11-05 02:04:28,26.37,86.48,28.34,95.65
2020-11-05 02:05:03,26.8,84.47,27.87,91.56
2020-11-05 02:05:38,26.03,85.4,27.03,93.69
2020-11-05 02:06:13,26.72,84.66,28.72,91.75
2020-11-05 02:06:48,25.45,86.2,28.68,95.62
2020-11-05 02:07:23,26.48,84.61,28.26,91.7
2020-11-05 02:07:58,25.62,85.64,30.09,94.36
2020-11-05 02:08:34,26.98,84.68,27.03,91.8
2020-11-05 02:09:09,25.59,85.1,29.23,92.1
2020-11-05 02:09:44,24.94,86.36,27.06,95.04
2020-11-05 02:10:19,26.77,84.56,28.28,91.66
2020-11-05 02:10:54,24.8,86.1,27.04,92.85
2020-11-05 02:11:29,24.98,84.59,28.79,91.66
2020-11-05 02:12:04,25.45,85.03,30.72,92.03
2020-11-05 02:12:39,26.19,86.2,28.85,92.92
2020-11-05 02:13:15,26.17,84.49,30.12,93.64
2020-11-05 02:13:50,25.52,86.38,30.13,93.06
2020-11-05 02:14:25,26.58,86.48,27.07,93.17
2020-11-05 02:15:00,24.6,85.85,29.53,92.64
2020-11-05 02:15:35,26.91,85.01,29.31,92.03
2020-11-05 02:16:10,24.64,85.87,28.88,92.66
2020-11-05 02:16:45,26.58,84.61,28.76,94.55
2020-11-05 02:17:21,26.06,85.24,28.86,95.72
2020-11-05 02:17:56,25.22,86.83,27.16,93.5
2020-11-05 02:18:31,26.32,84.54,27.71,91.63
2020-11-05 02:19:06,24.96,84.84,28.64,95.65
2020-11-05 02:19:41,25.53,84.98,28.91,92.01
2020-11-05 02:20:16,26.75,85.47,29.54,92.38
2020-11-05 02:20:51,26.41,86.87,29.99,93.52
2020-11-05 02:21:26,25.63,86.22,27.04,92.94
2020-11-05 02:22:02,25.49,84.52,27.03,91.61
2020-11-05 02:22:37,25.24,86.48,28.61,95.48
2020-11-05 02:23:12,26.9,84.8,27.95,91.89
2020-11-05 02:23:47,25.96,84.66,27.19,95.81
2020-11-05 02:24:22,25.53,85.03,27.02,92.05
2020-11-05 02:24:57,25.19,86.69,30.18,93.36
2020-11-05 02:25:32,26.61,85.78,30.57,92.59
2020-11-05 02:26:08,24.78,84.87,27.8,91.91
2020-11-05 02:26:43,24.74,85.66,29.85,94.25
2020-11-05 02:27:18,26.45,87.06,27.09,93.59
2020-11-05 02:27:53,25.65,85.8,29.56,94.71
2020-11-05 02:28:28,26.37,84.8,27.42,91.89
2020-11-05 02:29:03,24.77,84.63,28.88,91.7
2020-11-05 02:29:38,26.8,85.45,30.63,92.36
2020-11-05 02:30:13,26.16,84.77,27.62,91.87
2020-11-05 02:30:49,24.74,85.8,30.59,94.99
2020-11-05 02:31:24,26.74,85.59,28.9,95.13
2020-11-05 02:31:59,26.56,86.5,27.55,95.67
2020-11-05 02:32:34,24.6,85.17,29.93,93.76
2020-11-05 02:33:09,24.93,84.52,29.45,94.78
2020-11-05 02:33:44,25.9,84.54,27.29,91.63
2020-11-05 02:34:19,26.43,84.54,27.82,91.63
2020-11-05 02:34:55,25.7,85.64,29.35,92.5
2020-11-05 02:35:30,25.39,86.73,27.03,93.43
2020-11-05 02:36:05,26.71,84.73,28.68,95.6
2020-11-05 02:36:40,26.34,84.75,28.14,91.84
2020-11-05 02:37:15,26.11,85.85,29.97,94.08
2020-11-05 02:37:50,24.95,84.63,30.75,95.55
2020-11-05 02:38:25,25.52,85.87,27.15,95.3
2020-11-05 02:39:01,26.83,84.63,28.74,91.73
2020-11-05 02:39:36,26.42,84.77,28.83,95.04
2020-11-05 02:40:11,25.63,85.61,30.46,95.09
2020-11-05 02:40:46,26.41,84.63,27.89,95.65
2020-11-05 02:41:21,25.02,84.73,28.83,95.23
2020-11-05 02:41:56,24.99,84.35,28.86,94.04
2020-11-05 02:42:31,24.78,85.33,30.31,94.32
2020-11-05 02:43:06,25.96,85.17,30.61,92.15
2020-11-05 02:43:42,25.27,86.9,27.62,95.65
2020-11-05 02:44:17,26.68,84.56,30.29,94.76
2020-11-05 02:44:52,25.03,86.52,29.7,93.2
2020-11-05 02:45:27,26.29,84.45,27.33,91.54
2020-11-05 02:46:02,25.39,84.75,27.43,91.84
2020-11-05 02:46:37,25.1,84.49,28.43,91.56
2020-11-05 02:47:12,24.76,85.47,29.6,94.9
2020-11-05 02:47:48,26.61,84.52,27.87,91.61
2020-11-05 02:48:23,25.51,86.08,28.86,92.82
2020-11-05 02:48:58,24.63,85.33,29.45,92.26
2020-11-05 02:49:33,25.04,86.9,30.69,95.69
2020-11-05 02:50:08,26.88,85.01,29.63,94.15
2020-11-05 02:50:43,24.96,84.52,30.25,94.69
2020-11-05 02:51:18,26.82,84.66,28.82,91.75
2020-11-05 02:51:53,25.08,86.97,29.73,93.57
2020-11-05 02:52:29,25.59,85.64,28.59,95.55
2020-11-05 02:53:04,25.68,86.1,28.79,92.85
2020-11-05 02:53:39,25.09,84.28,27.21,91.49
2020-11-05 02:54:14,24.99,86.52,29.67,93.2
2020-11-05 02:54:49,25.23,84.61,27.27,91.7
2020-11-05 02:55:24,25.24,86.66,29.56,94.43
2020-11-05 02:55:59,26.48,86.64,29.7,93.34
2020-11-05 02:56:35,24.74,85.15,27.74,95.53
2020-11-05 02:57:10,25.1,86.78,29.71,93.45
2020-11-05 02:57:45,26.79,85.59,28.87,92.47
2020-11-05 02:58:20,24.88,84.56,27.11,94.67
2020-11-05 02:58:55,25.09,86.64,27.18,94.39
2020-11-05 02:59:30,26.01,84.47,27.08,91.56
2020-11-05 03:00:05,24.82,84.56,28.51,91.63
2020-11-05 03:00:40,25.24,84.61,27.15,95.79
2020-11-05 03:01:16,26.79,85.36,27.1,94.18
2020-11-05 03:01:51,25.53,84.87,28.13,91.91
2020-11-05 03:02:26,25.31,84.7,27.68,91.8
2020-11-05 03:03:01,26.49,84.7,29.32,95.13
2020-11-05 03:03:36,25.38,84.59,29.77,93.92
2020-11-05 03:04:11,26.06,85.19,29.42,92.17
2020-11-05 03:04:46,24.86,84.94,27.16,95.83
2020-11-05 03:05:22,25.84,84.68,27.94,91.77
2020-11-05 03:05:57,24.84,84.59,30.68,95.37
2020-11-05 03:06:32,26.39,84.68,28.49,91.77
2020-11-05 03:07:07,24.73,86.55,28.84,93.22
2020-11-05 03:07:42,26.06,85.68,28.91,94.55
2020-11-05 03:08:17,25.71,85.33,27.18,93.97
2020-11-05 03:08:52,26.19,86.1,29.81,93.92
2020-11-05 03:09:28,25.91,84.54,27.16,94.5
2020-11-05 03:10:03,25.5,85.03,28.54,95.83
2020-11-05 03:10:38,25.51,85.22,30.17,94.41
2020-11-05 03:11:13,25.04,84.35,28.21,91.49
2020-11-05 03:11:48,26.73,85.47,29.5,92.38
2020-11-05 03:12:23,26.82,85.33,28.78,95.27
2020-11-05 03:12:58,25.45,84.68,27.78,91.77
2020-11-05 03:13:33,24.97,86.59,28.86,93.73
2020-11-05 03:14:09,26.34,84.54,27.83,95.88
2020-11-05 03:14:44,26.87,85.12,29.33,92.12
2020-11-05 03:15:19,25.93,84.49,27.08,91.59
2020-11-05 03:15:54,26.75,84.61,30.35,94.74
2020-11-05 03:16:29,26.75,84.54,27.05,94.34
2020-11-05 03:17:04,26.57,86.13,28.28,95.51
2020-11-05 03:17:39,25.62,85.8,27.29,95.48
2020-11-05 03:18:15,24.93,84.68,27.26,91.77
2020-11-05 03:18:50,25.18,84.59,28.81,94.5
2020-11-05 03:19:25,25.89,84.84,29.36,94.92
2020-11-05 03:20:00,26.09,85.52,28.56,95.51
2020-11-05 03:20:35,25.48,84.89,28.89,91.91
2020-11-05 03:21:10,24.99,84.59,30.55,95.23
2020-11-05 03:21:45,25.26,86.8,28,95.76
2020-11-05 03:22:20,25.13,84.42,27.86,91.52
2020-11-05 03:22:56,26.71,85.5,28.91,92.4
2020-11-05 03:23:31,26.42,86.71,30.58,95.23
2020-11-05 03:24:06,24.79,84.89,28.66,91.91
2020-11-05 03:24:41,25.44,84.68,27.77,91.77
2020-11-05 03:25:16,24.99,84.77,30.51,94.85
2020-11-05 03:25:51,25.36,84.42,28.07,91.52
2020-11-05 03:26:26,26.26,86.01,28.89,92.78
2020-11-05 03:27:02,25.56,84.89,29.8,94.08
2020-11-05 03:27:37,26.19,85.82,29.76,94.34
2020-11-05 03:28:12,25.16,84.7,27.54,91.8
2020-11-05 03:28:47,25.54,85.92,29.88,93.9
2020-11-05 03:29:22,25.55,85.59,30.49,92.45
2020-11-05 03:29:57,25.69,85.8,29.34,92.61
2020-11-05 03:30:32,24.84,84.75,29.77,94.34
2020-11-05 03:31:07,25.14,84.45,28.39,91.52
2020-11-05 03:31:43,24.75,86.43,27.69,95.86
2020-11-05 03:32:18,25.11,84.68,30.75,95.3
2020-11-05 03:32:53,24.89,86.48,28.78,93.15
2020-11-05 03:33:28,26.4,86.69,28.86,93.38
2020-11-05 03:34:03,26.29,86.17,28.78,94.11
2020-11-05 03:34:38,26.26,85.92,30.38,94.55
2020-11-05 03:35:13,25.47,86.57,28.75,95.2
2020-11-05 03:35:49,25.54,85.85,30.35,92.64
2020-11-05 03:36:24,25.66,85.82,28.22,95.79
2020-11-05 03:36:59,26.62,84.49,27.77,91.59
2020-11-05 03:37:34,24.68,85.96,28.2,95.55
2020-11-05 03:38:09,26.59,86.15,30.47,92.87
2020-11-05 03:38:44,25.45,86.71,30.32,94.57
2020-11-05 03:39:19,25.29,86.5,27.08,95.32
